Abuja,"1,316","1,814","2,442","2,919"
Abuja,"1,316","1,814","2,442","2,919"
Abuja,"1,316","1,814","2,442","2,919"
Kigali,668,797,951,"1,058"
Kigali,668,797,951,"1,058"
Kigali,668,797,951,"1,058"
Kigali,668,797,951,"1,058"
Sao Tome,0,0,0,80
Sao Tome,0,0,0,80
Sao Tome,0,0,0,80
Sao Tome,0,0,0,80
Dakar,"2,135","2,427","2,758","2,978"
Dakar,"2,135","2,427","2,758","2,978"
Dakar,"2,135","2,427","2,758","2,978"
Dakar,"2,135","2,427","2,758","2,978"
Victoria,0,0,0,28
Victoria,0,0,0,28
Victoria,0,0,0,28
Victoria,0,0,0,28
Freetown,786,905,"1,043","1,136"
Freetown,786,905,"1,043","1,136"
Freetown,786,905,"1,043","1,136"
Freetown,786,905,"1,043","1,136"
Mogadishu,"1,415","1,353","1,783","2,082"
Mogadishu,"1,415","1,353","1,783","2,082"
Mogadishu,"1,415","1,353","1,783","2,082"
Mogadishu,"1,415","1,353","1,783","2,082"
Pretoria,"1,334","1,666","2,081","2,378"
Pretoria,"1,334","1,666","2,081","2,378"
Pretoria,"1,334","1,666","2,081","2,378"
Pretoria,"1,334","1,666","2,081","2,378"
Juba,202,255,321,369
Juba,202,255,321,369
Juba,202,255,321,369
Juba,202,255,321,369
Khartoum,"3,979","4,517","5,128","5,534"
Khartoum,"3,979","4,517","5,128","5,534"
Khartoum,"3,979","4,517","5,128","5,534"
Khartoum,"3,979","4,517","5,128","5,534"
Lom�,"1,315","1,466","1,635","1,746"
Lom�,"1,315","1,466","1,635","1,746"
Lom�,"1,315","1,466","1,635","1,746"
Lom�,"1,315","1,466","1,635","1,746"
Tunis,"1,859","2,014","2,183","2,291"
Tunis,"1,859","2,014","2,183","2,291"
Tunis,"1,859","2,014","2,183","2,291"
Tunis,"1,859","2,014","2,183","2,291"
Kampala,"1,576","2,016","2,577","2,986"
Kampala,"1,576","2,016","2,577","2,986"
Kampala,"1,576","2,016","2,577","2,986"
Kampala,"1,576","2,016","2,577","2,986"
Dodoma,0,0,0,262
Dodoma,0,0,0,262
Dodoma,0,0,0,262
Dodoma,0,0,0,262
Lusaka,"1,357","1,723","2,187","2,524"
Lusaka,"1,357","1,723","2,187","2,524"
Lusaka,"1,357","1,723","2,187","2,524"
Lusaka,"1,357","1,723","2,187","2,524"
Harare,"1,450","1,475","1,500","1,515"
Harare,"1,450","1,475","1,500","1,515"
Harare,"1,450","1,475","1,500","1,515"
Harare,"1,450","1,475","1,500","1,515"
